agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_deprov_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,noaplica
2015,20170208,final20170208v1,4b,7441,1,COLEGIO QUILACAHUIN,10,LOS LAGOS,3,OSORNO,3,27,SAN PABLO,OSORNO,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,19,19,249,253,-14,8,-2,8,No significativa,No significativa,No significativa,No significativa,,,,,36.8,47.4,15.8,36.8,42.1,21.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7443,8,ESCUELA PARTICULAR N.153 EL ROBLE,10,LOS LAGOS,3,OSORNO,3,27,SAN PABLO,OSORNO,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,2,2,211,233,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7446,2,ESCUELA PARTICULAR N.146 ROSARIO DE LAS ANIMAS,10,LOS LAGOS,3,OSORNO,3,27,SAN PABLO,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,9,10,225,216,-38,-14,-20,-18,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,,,80,10,10,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7448,9,ESCUELA ENTRE LAGOS,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Urbano,46,43,264,235,9,2,13,-10,No significativa,No significativa,Positiva y significativa,Negativa y significativa,,,,,23.9,45.7,30.4,60.5,37.2,2.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7449,7,ESCUELA RURAL ARMANDO SCHEUCH EPPLE,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,9,9,260,235,13,-9,9,-10,No significativa,No significativa,No significativa,No significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7450,0,ESCUELA RURAL LOS PELLINES,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,21,20,243,223,8,-1,-8,-22,No significativa,No significativa,No significativa,Negativa y significativa,,,,,57.1,19,23.8,55,45,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7452,7,ESCUELA RURAL EL ENCANTO,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,203,190,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7453,5,ESCUELA RURAL RADALES,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,2,2,221,201,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7458,6,ESCUELA RURAL ÑADY,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,3,5,278,243,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7459,4,ESCUELA RURAL ESTACION NUEVO PORVENIR,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Urbano,18,19,247,222,23,24,-4,-23,Positiva y significativa,Positiva y significativa,No significativa,Negativa y significativa,,,,,44.4,38.9,16.7,57.9,36.8,5.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7460,8,ESCUELA RURAL PILMAIQUEN,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio,Rural,11,11,273,250,32,-12,7,-11,No significativa,No significativa,No significativa,No significativa,,,,,9.1,63.6,27.3,36.4,54.5,9.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7463,2,ESCUELA RURAL DESAGUE RUPANCO,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,8,7,244,218,,,-7,-27,,,No significativa,Negativa y significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7464,0,ESCUELA RURAL FUTACUHIN,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,8,7,253,229,,,2,-16,,,No significativa,Negativa y significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7465,9,ESCUELA RURAL TERMAS DE PUYEHUE,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio alto,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7469,1,ESCUELA RURAL SANTA ELVIRA,10,LOS LAGOS,3,OSORNO,3,24,PUYEHUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,255,190,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7476,4,ESCUELA ALBERTO HURTADO,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Bajo,Urbano,13,14,244,241,-10,-17,-1,7,No significativa,No significativa,No significativa,No significativa,,,,,53.8,23.1,23.1,57.1,35.7,7.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7477,2,ESCUELA RURAL ADMINISTRACION RUPANCO,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,270,242,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7478,0,ESCUELA RURAL LAS CASCADAS,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,21,21,261,235,30,37,10,-10,Positiva y significativa,Positiva y significativa,Positiva y significativa,Negativa y significativa,,,,,38.1,33.3,28.6,61.9,33.3,4.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7479,9,ESCUELA RURAL EL ISLOTE RUPANCO,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,8,8,274,239,,,29,5,,,Positiva y significativa,No significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7480,2,ESCUELA RURAL CARRIL,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7489,6,ESCUELA RURAL LA PELLINADA,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,3,3,314,283,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7493,4,ESCUELA RURAL LAGUNA BONITA,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,2,2,285,227,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7496,9,ESCUELA RURAL NOCHACO,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,5,5,271,241,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7497,7,ESCUELA RURAL EL VOLCAN,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,224,216,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7499,3,ESCUELA PARTICULAR N.178 RIO BLANCO-COIHUECO,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Particular subvencionado,Particular subvencionado,Medio,Rural,3,3,239,197,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7500,0,ESCUELA PARTICULAR N.183 JAVIERA CARRERA,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Particular subvencionado,Particular subvencionado,Medio,Rural,1,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7501,9,ESCUELA PARTICULAR N.179 NOCHACO,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,2,2,304,224,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7502,7,ESCUELA PARTICULAR N.181 LAS GAVIOTAS,10,LOS LAGOS,3,OSORNO,3,22,PUERTO OCTAY,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7507,8,ESCUELA BERTOLDO HOFMANN KAHLER,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Urbano,21,22,264,257,6,10,19,23,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,28.6,42.9,28.6,31.8,45.5,22.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7508,6,ESCUELA VILLA LO BURGOS,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Urbano,20,19,243,216,-2,3,-2,-18,No significativa,No significativa,No significativa,Negativa y significativa,,,,,55,30,15,84.2,15.8,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7510,8,ESCUELA RURAL LA PAZ,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,10,10,203,208,-59,-42,-42,-26,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,80,20,0,90,10,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7511,6,ESCUELA RURAL ANTONIO SEGUNDO FERNANDEZ PORTALES,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,3,4,263,212,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7513,2,ESCUELA RURAL BAHIA SAN PEDRO,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7518,3,ESCUELA RURAL LOS RISCOS,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7522,1,ESCUELA RURAL CRUCERO NUEVO,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7531,0,ESCUELA PURRANQUE,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Urbano,6,6,207,188,-38,-35,-38,-46,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7534,5,ESCUELA RURAL CONCORDIA,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,4,4,276,249,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7535,3,ESCUELA RURAL NUEVA ISRAEL,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,5,5,247,264,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7536,1,COLEGIO PRECIOSA SANGRE,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Particular subvencionado,Particular subvencionado,Medio,Urbano,78,80,283,275,1,0,17,14,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,15.4,37.2,47.4,18.8,50,31.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7538,8,ESCUELA RURAL MANQUEMAPU,10,LOS LAGOS,3,OSORNO,3,23,PURRANQUE,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,4,5,261,229,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7541,8,ESCUELA ANDREW JACKSON,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Medio bajo,Urbano,29,28,228,210,-20,-21,-23,-35,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,65.5,24.1,10.3,89.3,10.7,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7543,4,ESCUELA RIO NEGRO,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Medio bajo,Urbano,24,23,259,246,53,44,8,1,Positiva y significativa,Positiva y significativa,No significativa,No significativa,,,,,45.8,25,29.2,52.2,30.4,17.4,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7544,2,COLEGIO RIACHUELO,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Medio bajo,Urbano,20,20,272,249,11,6,21,4,No significativa,No significativa,Positiva y significativa,No significativa,,,,,30,30,40,55,15,30,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7557,4,ESCUELA RURAL HUILMA GRANDE,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,3,3,238,204,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7558,2,ESCUELA RURAL CASA DE LATA,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7564,7,ESCUELA RURAL CHAHUILCO,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,3,3,190,186,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7565,5,ESCUELA RURAL SAN FLORENTINO,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,2,2,293,259,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7566,3,ESCUELA RURAL EL BOLSON,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,0,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7572,8,COLEGIO SAGRADA FAMILIA,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Particular subvencionado,Particular subvencionado,Medio,Urbano,35,35,273,247,8,6,7,-14,No significativa,No significativa,Positiva y significativa,Negativa y significativa,,,,,22.9,31.4,45.7,42.9,51.4,5.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7573,6,ESCUELA RURAL LLAHUALCO,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,2,2,292,280,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7574,4,ESCUELA RURAL SAN JOSE,10,LOS LAGOS,3,OSORNO,3,25,RÍO NEGRO,OSORNO,Municipal DAEM,Municipal,Medio,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7580,9,ESCUELA RURAL PULOTRE,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,2,1,228,,,,,,,,,,,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7583,3,ESCUELA RURAL PUAUCHO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,13,14,260,233,-25,4,9,-12,Negativa y significativa,No significativa,No significativa,Negativa y significativa,,,,,15.4,61.5,23.1,78.6,21.4,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7586,8,ESCUELA RURAL LOMA DE LA PIEDRA,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Medio bajo,Rural,5,4,221,149,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7587,6,ESCUELA RURAL PUÑINQUE,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7588,4,ESCUELA RURAL PUCATRIHUE,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,4,4,263,238,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7590,6,ESCUELA RURAL LIUCURA,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Medio,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7592,2,ESCUELA RURAL PURREHUIN,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7593,0,ESCUELA RURAL BAHIA MANSA,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,22,21,284,249,70,43,39,15,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,13.6,31.8,54.5,52.4,42.9,4.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7596,5,ESCUELA RURAL CARRICO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Municipal DAEM,Municipal,Bajo,Rural,1,0,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7600,7,ESCUELA PARTICULAR N.163 LAFQUELMAPU,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7601,5,ESCUELA PARTICULAR N.158 POPOEN,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,,Rural,,,,,,,,,,,,,,,,,,,,,,,Cursos con 100% ausentes y sin cuestionarios
2015,20170208,final20170208v1,4b,7605,8,ESCUELA PARTICULAR N.157 PURRUCALHUE,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,2,2,209,143,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7606,6,ESCUELA PARTICULAR N.164 TROSCO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,2,2,251,193,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7607,4,ESCUELA PARTICULAR N.156 CHANCO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7609,0,ESCUELA PARTICULAR N.159 QUEMEUMO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,3,3,276,234,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7610,4,ESCUELA PARTICULAR N.269 CHAMILCO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,5,5,245,232,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7612,0,ESCUELA PARTICULAR N.168 CUMILELFU,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7613,9,ESCUELA PARTICULAR N.169 LOS HUALLES,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,9,9,251,234,-19,10,0,-11,No significativa,No significativa,No significativa,No significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7614,7,COLEGIO TECNICO PROFESIONAL MISION SAN JUAN DE LA COSTA,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,14,13,249,236,0,3,-2,-9,No significativa,No significativa,No significativa,No significativa,,,,,35.7,50,14.3,53.8,46.2,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7616,3,ESCUELA PARTICULAR N.166 MONTE VERDE,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7617,1,ESCUELA PARTICULAR N.172 PUNOTRO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7619,8,ESCUELA PARTICULAR N.173 HUAMPUTUE,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,2,1,264,,,,,,,,,,,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7620,1,ESCUELA PARTICULAR N.160 MILLAHUAIMO,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,2,2,283,261,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7622,8,ESCUELA PARTICULAR N.154 HUITRAPULLI,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,4,4,266,219,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,7623,6,ESCUELA PARTICULAR N.167 PUCATRIHUE,10,LOS LAGOS,3,OSORNO,3,26,SAN JUAN DE LA COSTA,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Rural,2,2,197,212,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
